playerId,teamId,xT_difference,defensive_actions,DCI,total_time,DCI_per_90,name,team,defensive_actions_divided,new_DCI,new_DCI_per_90
20512,3194,0.32195290353729433,46,46.321952903537294,94.14546728333335,44.282278070506685,M. Bianchetti,Hellas Verona,0.46,0.7819529035372943,0.7475215042117611
37959,3197,0.12227838189187423,21,21.122278381891874,48.23503921666667,39.4112886657178,N. Dussenne,Crotone,0.21,0.3322783818918742,0.6199861108423349
292991,3315,1.0067661646465922,149,150.0067661646466,373.71515466666665,36.12539867926949,M. Lemos,Sassuolo,1.49,2.4967661646465924,0.6012840314667499
50805,3166,5.857910531995665,524,529.8579105319957,1369.2715086666665,34.82670284603762,F. Helander,Bologna,5.24,11.097910531995666,0.7294476964997301
3885,3197,0.6461666489863944,91,91.6461666489864,238.73455868333335,34.549480577503836,L. Cabrera,Crotone,0.91,1.5561666489863946,0.5866557367362545
21072,3193,2.817645326312743,367,369.81764532631274,987.18017185,33.71581908598699,N. Spolli,Genoa,3.67,6.487645326312743,0.5914706312161094
21528,3197,5.6642263780739235,633,638.664226378074,1712.3098698166666,33.56856220199262,F. Ceccherini,Crotone,6.33,11.994226378073924,0.6304234958023286
412914,3219,0.16713000901577857,34,34.16713000901578,91.62646028333333,33.56062966202749,A. Gravillon,Benevento,0.34,0.5071300090157786,0.4981279498333105
99661,3204,1.5330297390484304,262,263.5330297390484,708.1494175,33.49289301154351,T. Cionek,SPAL,2.62,4.1530297390484305,0.5278161180078338
137143,3194,0.12190672960880988,18,18.12190672960881,48.81346391666666,33.41233083661413,D. Boldor,Hellas Verona,0.18,0.3019067296088099,0.5566416206639154
263433,3194,2.4506171097375002,435,437.4506171097375,1179.21266075,33.387154709512714,A. Ferrari,Hellas Verona,4.3500000000000005,6.800617109737501,0.5190374563033414
22883,3193,1.5006332379060705,276,277.5006332379061,749.8916324833333,33.304888212586675,A. Izzo,Genoa,2.7600000000000002,4.26063323790607,0.5113498735033143
215869,3165,1.8650188929755487,273,274.86501889297557,760.60571925,32.52388336595827,M. Bani,Chievo,2.73,4.595018892975549,0.5437136349376713
248950,3163,2.1658875078226387,529,531.1658875078226,1477.1741749833334,32.36241919558566,Samir,Udinese,5.29,7.455887507822639,0.4542659133013942
21639,3173,3.6582343335663694,426,429.6582343335664,1199.7439567,32.23124473690544,L. Ceppitelli,Cagliari,4.26,7.918234333566369,0.5939943152380234
86366,3172,2.371268280205534,433,435.3712682802055,1235.8737757333333,31.705029198445562,J. Palomino,Atalanta,4.33,6.701268280205534,0.4880062649283312
20776,3193,1.9173067409127071,384,385.9173067409127,1095.5168021833333,31.704267371765688,L. Rossettini,Genoa,3.84,5.757306740912707,0.4729800635183965
22732,3173,1.1387956533825054,395,396.1387956533825,1125.9318468833333,31.664875371891544,F. Pisacane,Cagliari,3.95,5.088795653382506,0.40676672400037517
413041,3193,0.3165674826887539,65,65.31656748268875,189.18881988333334,31.072084899451585,J. El Yamiq,Genoa,0.65,0.9665674826887539,0.45981085719353
21370,3197,1.0477033465011445,408,409.0477033465011,1187.1614605333334,31.010350761088763,M. Capuano,Crotone,4.08,5.127703346501145,0.38873676119655765
21370,3173,0.5945010088956408,408,408.59450100889563,1187.1614605333334,30.97599299953696,M. Capuano,Cagliari,4.08,4.674501008895641,0.35437899964475394
221047,3315,0.7353551482725464,105,105.73535514827255,310.7760730333333,30.62070342308444,T. Letschert,Sassuolo,1.05,1.7853551482725465,0.517034538007354
86328,3176,4.2314196205545755,542,546.2314196205546,1617.2056043333332,30.39862565039506,G. Pezzella,Fiorentina,5.42,9.651419620554575,0.5371164702387916
38532,3193,3.6281674531488335,493,496.6281674531488,1508.6605843166665,29.62663407225441,E. Zukanovi\u0107,Genoa,4.93,8.558167453148833,0.5105423173312809
385655,3219,0.3889332633756908,75,75.38893326337569,229.45764541666668,29.569744696817946,J. Billong,Benevento,0.75,1.1389332633756908,0.4467229388573111
50007,3219,4.103780288236472,463,467.10378028823646,1435.11068115,29.29344807903863,B. Djimsiti,Benevento,4.63,8.73378028823647,0.5477209780860967
51064,3166,0.5423355167869062,184,184.54233551678692,569.5693377166666,29.160295501674124,E. Krafth,Bologna,1.84,2.382335516786906,0.3764426599408698
377757,3185,0.34856191205768994,62,62.34856191205769,193.78564748333335,28.95658499460236,Lyanco,Torino,0.62,0.9685619120576899,0.4498298672644952
86309,3194,0.6509429103538409,240,240.65094291035385,751.4382903000001,28.82283900290068,B. Zuculini,Hellas Verona,2.4,3.050942910353841,0.3654123904468881
394,3163,2.971451189561442,406,408.97145118956144,1277.2850300833334,28.816927890135155,B. Nuytinck,Udinese,4.0600000000000005,7.031451189561443,0.49544979558653585
246059,3315,1.7282751210947893,193,194.72827512109478,608.5381116166667,28.799420161770094,E. Goldaniga,Sassuolo,1.93,3.658275121094789,0.5410421378931325
49857,3197,2.1594806527104247,294,296.15948065271044,926.2195148666667,28.777576838878144,A. Ajeti,Crotone,2.94,5.099480652710424,0.49551240432459087
22677,3163,0.8755454327125562,181,181.87554543271256,572.0063932166667,28.616461779202346,G. Angella,Udinese,1.81,2.6855454327125563,0.4225461320195042
21373,3166,0.8105644771598293,119,119.81056447715983,378.78920935,28.466890124583703,S. Romagnoli,Bologna,1.19,2.000564477159829,0.4753324500804833
206318,3193,1.349877204157119,339,340.3498772041571,1081.5776176499999,28.32111949110853,D. Biraschi,Genoa,3.39,4.7398772041571196,0.39441362451731654
424241,3176,-0.3975482119521132,239,238.6024517880479,759.6537840166667,28.268431109997827,N. Milenkovi\u0107,Fiorentina,2.39,1.992451788047887,0.2360557726391521
22093,3194,4.18522075694065,479,483.1852207569406,1539.5183685333332,28.246931479975448,A. Caracciolo,Hellas Verona,4.79,8.97522075694065,0.5246899839812914
232822,3166,2.6817714037126734,489,491.6817714037127,1573.5329921333332,28.122295272843257,A. Masina,Bologna,4.89,7.571771403712673,0.4330760331947315
20609,3219,1.557623433517989,237,238.557623433518,763.4882805,28.121173117360794,A. Costa,Benevento,2.37,3.927623433517989,0.46298825803210086
170738,3204,0.5000873736817937,102,102.5000873736818,329.3641360666667,28.008537826243856,S. V\u00e4is\u00e4nen,SPAL,1.02,1.5200873736817937,0.41536964304963103
20866,3176,2.7185514429544524,369,371.71855144295444,1203.7933620833332,27.79104012666086,D. Astori,Fiorentina,3.69,6.408551442954453,0.4791267737742963
346913,3172,0.19447878546301922,158,158.19447878546302,513.39506365,27.732060743766503,G. Mancini,Atalanta,1.58,1.7744787854630193,0.3110725092607184
137048,3197,0.903104544201053,127,127.90310454420106,415.95385695,27.674414401119055,S. Simi\u010d,Crotone,1.27,2.173104544201053,0.4701949644419442
269188,3165,0.6354626304420918,157,157.63546263044208,516.67186665,27.458804228546022,P. Jaroszy\u0144ski,Chievo,1.57,2.205462630442092,0.38417349492390496
44510,3176,0.6824180973745904,268,268.6824180973746,883.9431189166667,27.35630507356594,Vitor Hugo,Fiorentina,2.68,3.3624180973745905,0.3423496628771679
125286,3166,2.323264256669731,307,309.32326425666975,1021.4442639333333,27.25463812964077,G. Gonz\u00e1lez,Bologna,3.0700000000000003,5.393264256669731,0.47520339605329265
21872,3219,0.8512774303130328,103,103.85127743031303,343.2813567333333,27.22727228087944,L. Antei,Benevento,1.03,1.8812774303130329,0.4932250627863244
3531,3157,0.9609019986961176,171,171.96090199869613,570.8726317833333,27.110217442962885,C. Zapata,Milan,1.71,2.6709019986961176,0.4210767279764847
3431,3161,4.056454829941245,437,441.05645482994123,1472.0013192833333,26.966742770326373,Jo\u00e3o Miranda,Internazionale,4.37,8.426454829941246,0.5152039775779153
131184,3163,1.560874799879917,324,325.5608747998799,1087.4632480166667,26.94387951540237,Ali Adnan,Udinese,3.24,4.800874799879917,0.3973272041857275
288663,3172,2.781503348408913,337,339.78150334840893,1136.5314575833333,26.906721408645723,M. Caldara,Atalanta,3.37,6.151503348408913,0.487127124957919
20748,3165,1.3142628304792083,406,407.3142628304792,1364.2943683166666,26.869775692157933,N. Tomovi\u0107,Chievo,4.0600000000000005,5.374262830479209,0.35453027292044126
