playerId,teamId,xT_difference,defensive_actions,DCI,total_time,DCI_per_90,name,team,defensive_actions_divided,new_DCI,new_DCI_per_90
25604,1613,0.019422326095991593,24,24.01942232609599,46.516888099999996,46.47232645273705,H. Saivet,Newcastle United,0.24,0.2594223260959916,0.5019254361651773
486252,1628,0.6849844623186527,151,151.68498446231865,319.3891533666667,42.74299379834057,A. Wan-Bissaka,Crystal Palace,1.51,2.1949844623186525,0.6185200703478119
21333,1631,0.14246740186536044,22,22.14246740186536,49.33685035,40.39216228905221,Y. Benalouane,Leicester City,0.22,0.3624674018653604,0.6612109596875074
25415,1619,-0.00981620407196715,42,41.99018379592803,93.68910838333335,40.33677560652079,J. Pied,Southampton,0.42,0.41018379592803283,0.39403237228469723
8731,1639,4.238653780691891,567,571.238653780692,1277.7139875833334,40.23707914280713,R. Shawcross,Stoke City,5.67,9.90865378069189,0.6979487185148372
20612,1609,2.8754674415675225,538,540.8754674415675,1263.0671499833334,38.54014576373347,S. Mustafi,Arsenal,5.38,8.255467441567522,0.5882443144458954
340,1623,1.3385667230671459,419,420.3385667230672,989.8664032333332,38.2177543166485,Cuco Martina,Everton,4.19,5.528566723067146,0.5026648075444933
8554,1628,2.917921353006335,548,550.9179213530064,1337.4257422166665,37.073170761310244,J. Tomkins,Crystal Palace,5.48,8.397921353006335,0.5651251489431303
10108,1646,2.028243396891753,316,318.02824339689175,772.1861405,37.066894113363404,K. Long,Burnley,3.16,5.188243396891753,0.6047012258183074
15215,1673,4.1343680292471845,700,704.1343680292472,1731.7796215499998,36.59362446239675,C. Schindler,Huddersfield Town,7.0,11.134368029247184,0.5786493328379394
3523,1613,3.4076425987739185,458,461.4076425987739,1135.2425246833334,36.5795739068823,F. Lejeune,Newcastle United,4.58,7.987642598773919,0.6332460406116134
8004,1613,3.1509858563147333,377,380.1509858563147,947.4705229666666,36.11045187974888,C. Clark,Newcastle United,3.77,6.920985856314733,0.6574228031052318
268776,1619,4.134936502767886,534,538.1349365027679,1351.33755235,35.840152744238296,W. Hoedt,Southampton,5.34,9.474936502767886,0.6310372147700419
21095,1611,0.5343955718168445,111,111.53439557181684,280.97849835000005,35.72549380258838,M. Darmian,Manchester United,1.11,1.6443955718168446,0.5267150416583326
119951,1627,5.432877575279605,704,709.4328775752796,1808.8096486,35.298882351270954,Ahmed Hegazy,West Bromwich Albion,7.04,12.472877575279604,0.6206064760015038
286825,1623,2.056795061622722,351,353.0567950616227,902.1693228666667,35.22078477971274,J. Kenny,Everton,3.5100000000000002,5.566795061622722,0.5553409352848172
107,1639,2.982462158055732,570,572.9824621580557,1471.3282184000002,35.048890485022596,E. Pieters,Stoke City,5.7,8.682462158055731,0.5310994409356022
7922,1611,3.927957597780619,530,533.9279575977806,1375.8637731333333,34.92607125948613,C. Smalling,Manchester United,5.3,9.22795759778062,0.6036325688762585
399564,1639,0.014439587553169986,18,18.01443958755317,46.53465366666667,34.84069258349593,L. S\u00f8rensen,Stoke City,0.18,0.19443958755316998,0.3760544347259308
9097,1651,6.66774389071783,691,697.6677438907178,1808.4834999166667,34.71975108042618,L. Dunk,Brighton & Hove Albion,6.91,13.57774389071783,0.6757025708119058
7919,1623,3.6725286628371805,544,547.6725286628372,1428.4097752333332,34.50727405698666,M. Keane,Everton,5.44,9.112528662837182,0.574154275527397
55979,1673,2.1769131255188796,683,685.1769131255189,1803.7987117833334,34.186698204441235,M. J\u00f8rgensen,Huddersfield Town,6.83,9.00691312551888,0.44939725037017797
265366,1631,2.5538615649456915,595,597.5538615649457,1575.3748375166665,34.13781041826254,W. Ndidi,Leicester City,5.95,8.50386156494569,0.48581932541944334
8360,1627,2.709858299220059,502,504.70985829922006,1334.9960772000002,34.0254836869642,C. Dawson,West Bromwich Albion,5.0200000000000005,7.7298582992200595,0.5211155739041038
8336,10531,2.5895386133119587,605,607.589538613312,1629.6780200166666,33.55451678402022,K. Naughton,Swansea City,6.05,8.63953861331196,0.47712398746724477
77546,1623,3.289178192896429,417,420.28917819289643,1131.0398233,33.443584618441506,A. Williams,Everton,4.17,7.459178192896429,0.5935476572363043
8245,1623,3.1469121232355306,423,426.14691212323555,1186.6065780666665,32.32176763555445,P. Jagielka,Everton,4.23,7.376912123235531,0.5595132399930931
8516,1646,1.4021722683532971,226,227.4021722683533,633.5127826166666,32.30589194999041,P. Bardsley,Burnley,2.2600000000000002,3.6621722683532973,0.5202665410955603
25854,1639,3.3883412192629976,579,582.388341219263,1623.6116687666665,32.28293545681973,K. Zouma,Stoke City,5.79,9.178341219262997,0.5087735729080817
37726,1613,0.9317333239292793,152,152.93173332392928,427.2336323833333,32.21622774024514,C. Mbemba,Newcastle United,1.52,2.4517333239292793,0.516476191077702
132,1673,1.330094778659145,220,221.33009477865915,626.2584045166666,31.807490943699104,T. Kongolo,Huddersfield Town,2.2,3.5300947786591452,0.5073122017811865
68085,1644,4.246680747923307,457,461.2466807479233,1309.2799940333332,31.706129671646252,C. Kabasele,Watford,4.57,8.816680747923307,0.6060592622886253
9433,1646,3.9076295654090814,514,517.907629565409,1479.2745719333332,31.509827550113176,J. Tarkowski,Burnley,5.14,9.047629565409082,0.5504635017301677
7918,1611,2.036923157130353,364,366.03692315713033,1050.4704434999999,31.360542591164997,P. Jones,Manchester United,3.64,5.676923157130354,0.48637549709577516
134102,1659,4.9736749773527436,636,640.9736749773527,1844.6464737666668,31.27300085320239,N. Ak\u00e9,AFC Bournemouth,6.36,11.333674977352743,0.5529681499777571
